"Event_Meta_ID","Event_ID","Created_By","Created_Date","Updated_By","Updated_Date","Fixed_by","Fix_Date","Notes","Protocol_Version"
"254CC0BD-D0A2-473F-B1AA-D9F31B813A45","E1E9CA12-4CD7-4041-85DC-AC79156D6861","{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-29 10:38:44,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-29 10:50:59,NA,NA,"Reset missing plot center based off of existing stakes.  Reset missing UR corner and UR micro stakes.",NA
"22730201-EDA3-4867-9BBD-C12969BDEE2B","7B39A825-9765-4F73-BF3B-4F6661B36715","{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 00:00:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-03-01 16:28:55,NA,NA,"Stand: No Crown Closure recorded. Permanently missing.
Stand: '2' recorded for Stand Structure, which does not represent anything. Recorded in database as a 3 (multiaged).

Trees: No total foliage % for #7654",NA
"A956E577-A32F-44E2-8132-03E745742C93","7CB2F735-ABAB-4085-9775-18F627D844C8","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-26 00:00:00,NA,2010-09-26 00:00:00,NA,NA,NA,NA
"02D8716F-66DB-41EE-B724-4F787A80B7F3","7DD8F872-7B39-4A45-BF5F-A1AE4AA03C67","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 00:00:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-03-01 16:12:33,NA,NA,"no bottom left slope recorded.

Filled in missing BL CWD slope with 2015 value - 20170301 CES",NA
"0EAD51F1-766F-4FFC-8744-8B93AEA58B33","81FFCF8F-9C36-4A3A-B053-83CDE5D57DF1","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",1979-09-22 00:00:00,NA,1979-09-22 00:00:00,NA,NA,NA,NA
"46BF9E18-6125-4B7A-AD87-D964B5DF20A8","829B9926-5493-4E3A-B96F-A4303001710D","{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2010-09-09 00:00:00,NA,2010-09-09 00:00:00,NA,NA,NA,NA
"BEA0CAB7-937C-4845-99CC-DFCC2DD475E5","83C7A07B-203F-40B5-BB3E-7C1B84F33D13","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,"Trees 2 and 3 in Stand not entered due too negative values being -0.2 and -0.4 respectively.  (Values for tree 2 top 49.9; base -0.2; distance 15.66), (Values for tree 3 top 48.3; base -0.4; distance 18.10).  No dist recorded for Tree 9141,",NA
"37C26D14-B8B5-4924-84BC-7CE183FE1BBE","884D75A2-ABF4-404F-8023-DCB53EC6B903","{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-08-03 16:02:32,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-08-03 16:04:06,NA,NA,"Elaegnus species need to be added to additional species in Quadrat data.  There was a Elaegnus umbellata in the additional species list.",NA
"5BBB85D5-FEF8-4626-A7D3-543B8033A167","8A03391D-F8EE-41D7-8EB0-FC51E6475E72","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"89DEBE13-60FA-4859-A017-C3322E1ED660","8A9D96EB-A817-437E-ACB3-C05DA46988CB","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 00:00:00,NA,2010-09-28 00:00:00,NA,NA,NA,NA
"1C8B34F4-8DCA-479B-894D-4EBAE35BF8ED","91B79BC5-1172-407D-BCCF-4E755DD32BFA","{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2010-07-01 00:00:00,NA,2010-07-01 00:00:00,NA,NA,NA,NA
"E62F0668-E38D-4DDC-80C5-37E23B568D44","9294558E-F11B-42E1-8D47-44AC3C5C01CA","{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-04 17:20:23,"{F6CEB8C1-5112-4897-BA31-ACA72F50C22F}",2018-06-06 16:00:34,NA,NA,"Sarah Koenig, Gettysburg Resource Manager, was also with us today; Stand tab Codom tree 1160 typo was updated to 1163 - mjj 06Jun2018",NA
"75740B19-CE30-43A3-8F24-A73AAE3E740B","94C3A517-D154-48BA-B363-99A047AAE693","{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-02 00:00:00,NA,2010-09-02 00:00:00,NA,NA,NA,NA
"6DBC1E94-0CBB-46C7-8446-72AF7AA03F6D","94F4D979-665A-48F1-BE50-9E6845A579AC","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-01 00:00:00,"{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2010-09-28 00:00:00,"{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2010-09-28,"Wrong Park. Needs to be changed to APCO 267. Plot level data needs to be changed also.
Changed to APCO 267 - SMW",NA
"EC95B80F-82A3-4614-A4C0-B5FF6721C043","95419F60-0482-4D94-AD95-1522043D3685","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-22 00:00:00,NA,2010-09-22 00:00:00,NA,NA,NA,NA
"055A4673-FD54-4276-AAC8-63B1AE941E50","95B26F08-65C1-46FF-A171-8FDB23A9FBDE","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"0D3AA33F-25CF-4A47-89C3-27CE5345FC43","964FCA16-EAEE-4303-9BE4-F77ADE96DCE2","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-20 00:00:00,NA,2010-09-20 00:00:00,NA,NA,NA,NA
"374FD165-8ACE-4ADA-AC31-4292641B885E","987041AF-CC98-4F70-9990-89B9CAAB27F7","{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-02 00:00:00,NA,2010-09-02 00:00:00,NA,NA,"Trees: No Tree or Foliage conditions for #7821",NA
"5358B2C6-548C-4151-8F3D-4233C01385B1","9A0FDD61-5DE8-4725-85F2-AC9C8235FC8B","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 00:00:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-11-19 08:39:13,NA,NA,"Tree # 9073 had azimith for distance. Left blank.

20181119 CES - Deleted no species from C2 Quadrat Seedlings because other seedlings species were recorded after consulting datasheets. Also corrected seedling species data entry error.",NA
"FEF15E6B-FFA7-4C21-A407-E7A5D6710911","9AD54606-6FF4-4D86-8383-6797479769A9","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,"Eliminated Viburnum prun from Microplot Tree Saplings due to incorrect measuring (i.e. DRC rather than DBH).  These trees were still tagged (7849 and 7850).",NA
"7E54F82F-5405-4059-A0E6-CC67A7A0629F","9B447345-636B-4412-B229-772E1431845C","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 00:00:00,NA,2010-09-28 00:00:00,NA,NA,"Deer Ex. No tree heights for this one.",NA
"ED95ED97-3980-449A-A7E9-051586FBBC9E","9B6406A1-CE62-440E-BC81-1EAC8CFAF9BE","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 00:00:00,NA,2010-09-28 00:00:00,NA,NA,NA,NA
"9E991030-F499-46F5-B0D9-D6E50EE7416B","A20452BD-BC3F-46C6-9811-9DE0A63F8AD6","{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2010-09-09 00:00:00,NA,2010-09-09 00:00:00,NA,NA,NA,NA
"964D03D1-35D8-442D-9FE2-F511633F7419","A35C4AAE-5B4B-403D-A4EA-DE21104F4C7F","{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2010-07-02 00:00:00,NA,2010-07-02 00:00:00,NA,NA,"Datasheet lists species CLEALN under quadrat species",NA
"D18063EB-0114-41A9-B4B1-60A71EA669CC","A802B4E2-8DA4-4378-9825-61D7B8A8D76E","{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 17:08:54,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-07 17:11:42,NA,NA,"Moved BL rebar stake--was at 10m away from center point instead of 14.14m.",NA
"BF636A2F-57E1-4FDA-8432-6DB2DB593E7A","AC4CF7BF-EAF7-485F-BBDA-F35A57AD63C2","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-28 00:00:00,NA,2010-09-28 00:00:00,NA,NA,NA,NA
"7C8E603D-7B6B-44BA-B572-90C35D130F46","AE96941D-4430-40E6-8C74-3245A8502DD4","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"243932CF-F91D-43B3-BA7C-C188BA0C3AFC","B49EEA8A-B09E-40F7-BC7E-20C62B416B6F","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-21 00:00:00,NA,2010-09-21 00:00:00,NA,NA,NA,NA
"71452292-17B6-454A-AA5B-9FB4AF1DA0C8","B7AC8F5B-E83D-4237-B1EC-3124E4B4A9FB","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 00:00:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-17 13:33:57,NA,NA,"20191217 ces: during 100% datasheet check, found too records written on the back of a microplot sheet that were not entered into the DB in 2010. They were an Acer Rubrum sapling 1.4 cm DBH and Vaccinium corymbosum 1-2 5 cover. Decided not to enter them because in to the database 10 years later because the sapling was not found by the two following crews and V. corymbosum was not assessed as cover in 2010.",NA
"8B740833-F922-4955-AFCC-33AD94ABD1F0","BD6D4C28-ED60-46AE-BE60-83F3039DBB00","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 00:00:00,NA,2010-09-28 00:00:00,NA,NA,NA,NA
"6C86043C-1040-45C2-8E3A-BC7EBE2F7651","C16751C7-0BD7-4706-A1E8-C66EE76DE626","{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 00:00:00,NA,2010-09-01 00:00:00,NA,NA,"Trees: No species recorded for 7695

Quadrat Data: No cover recorded for Stem in C8",NA
"3FEC8CC6-4A79-4FBD-B5B9-4006636038DF","C89540DE-06FE-4B8C-BEBE-EFBA396EA71E","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"6AB8E456-90B2-43AB-8D63-A8E6AAC12A10","CFE7C5DE-4018-4F24-BF59-DEEAF96CD75C","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-07-05 09:36:05,NA,2012-07-05 09:36:05,NA,NA,NA,NA
"5084AC23-9B00-4BEA-AF4E-BF6A46E9BC42","CFFBB184-3460-4426-8E73-0E551BEFDA32","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,"No A8 recorded",NA
"D76B088C-3D33-416E-BE31-12BC477C97B4","D0D0A033-40A5-4347-9ADC-786D3ED3E243","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-20 00:00:00,NA,2010-09-20 00:00:00,NA,NA,"Tag #11296 recorded on Richmond 307 as well, for reasons unknown. Used 99999 because data base will not allow duplicates.",NA
"823D57F4-4DF1-457A-87C1-70AAE4E82AA6","D305A994-6C1D-4B78-ADE1-4931E53C159D","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-23 00:00:00,NA,2010-09-23 00:00:00,NA,NA,NA,NA
"A3A490E8-C7A5-4833-ADC4-B04FD4A1E657","58C203AF-84F1-4907-AA30-F15C354F8A1B","{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",2013-04-13 16:46:43,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",2013-04-13 16:48:05,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",NA,"Oplismenus hirtellus spp. undulatifolius noted as <1% in quadrat B5 in 2012  - unverified.",NA
"42ACBAFA-345B-44B0-A267-50EDD638151B","D6A291DE-2330-43D3-99AD-3F425ACB1110","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"8A25082B-5DC6-4B33-B90A-8B596495E305","D7E0BD66-5286-4C4F-8A2D-B7D21445808B","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 00:00:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-02-27 09:06:51,NA,NA,"20170227 CES - removed CWD multiple cross ID to correct protocol deviation.",NA
"7B0CA6D0-C89A-4612-9A50-CD7A8BB72DED","D8BA562D-7E7E-446C-A5AB-B543A83A4C5F","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-20 00:00:00,NA,2010-09-20 00:00:00,NA,NA,NA,NA
"6D95B73E-D8F2-4F50-AC6A-CA76EAFCDDDE","D9684AC6-0E1C-4670-9163-9D29E9879054","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-09 00:00:00,NA,2010-09-09 00:00:00,NA,NA,NA,NA
"8A79D5EA-76CC-4C86-A596-0A251B0CA527","DD6F9FB5-AA9E-4CDC-BD56-249F58884AC0","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-26 00:00:00,NA,2010-09-26 00:00:00,NA,NA,NA,NA
"BAAB3527-B632-4CF9-93B8-E0CCE4DE13D4","DEFC535A-1E25-41FA-8FFC-30986DA1B4F4","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 00:00:00,NA,2010-09-28 00:00:00,NA,NA,"No Azmith data for trees 9383, 9384, 9390",NA
"C414FF36-A47C-446D-BDAB-E083C6703E96","E1D6AF4D-B910-43D2-B1FE-CB794DCB0321","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"9B03AB14-8ACF-4B6A-9708-B5517DF56646","E239D904-9136-4359-BD66-3B4070EACB51","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-07 00:00:00,NA,2010-09-07 00:00:00,NA,NA,"Quadrat Seedings-CC was not sampled; Only one tree was codominate",NA
"3AD6B373-AD36-4AD4-91D4-17C74EA58467","E56AF37E-C372-43E6-A771-BBBB7666A380","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-28 00:00:00,NA,2010-09-28 00:00:00,NA,NA,NA,NA
"14ACF591-D89E-4BDA-86F9-8174AC393DB1","E628D875-231D-409E-8E21-17051D69511C","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-22 00:00:00,NA,2010-09-22 00:00:00,NA,NA,NA,NA
"A5D6F4D6-CE9A-4EFC-ACF7-AFEE18D2D4E4","E6A05C2F-F2B4-4497-A73F-564E7C086E97","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"B4ABEA3F-1C9E-449F-851B-D6E662083F85","EC05234D-BFED-4CEA-B4F4-0538777B9B63","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-26 00:00:00,NA,2010-09-26 00:00:00,NA,NA,NA,NA
"AE53D996-02A8-41CF-9B4F-97B36680CDA4","ED45093A-CF54-4E36-9351-0CF58FD601D4","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"545D53B9-B2CF-4873-8A47-4F9155CCCBF1","F7422812-E98E-498E-9245-7FDAEF039F1A","{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"AEAC0DE8-6F86-4D3E-9913-275EDEBDF80B","FCCAC90C-5392-4E8A-B4E7-5E14DFD5D443","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-09 00:00:00,NA,2010-09-09 00:00:00,NA,NA,NA,NA
"06C144A1-2733-46B5-B0A8-A89CE728D4AD","FD03C3B9-E727-407F-B190-69AC5D6E8848","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-08-30 00:00:00,NA,2010-08-30 00:00:00,NA,NA,NA,NA
"2F59E7E5-184E-416B-847E-276B6DBB50C4","FF1A1C33-6A13-4D40-B962-3671E9C0C889","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-24 00:00:00,NA,2010-09-24 00:00:00,NA,NA,NA,NA
"DDA8223D-B5C4-43E0-98CE-A411DB622115","DDC0AF80-01FF-4E0C-B70C-A80446EA7F52","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-07-31 16:59:16,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-07-31 16:59:44,NA,NA,"Not sue why thee is missed condition (1) for trees.  Double checked and trees look good.",NA
"26654479-4167-48A9-8DED-33AF9E32D906","A7B5D29C-EA2D-4EE6-89CB-C42C7937C16D","{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-09 11:38:09,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-09 11:38:17,NA,NA,"Check/refresh says there is a soil sample number error but the sample number column is full.",NA
"CBCE7C19-3071-4E5F-B6DE-74A1A3B17948","24E1668A-92F0-4B74-B1FF-ACEE0515BFBD","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-16 16:04:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-02-11 17:20:36,"{0D8B7E81-2C6D-4367-80EF-114BED1D8371}",2012-10-01,"Vine species Decumaria barbara should be intered into plants list.

20181119  CES replaced Unknown species with Decumaria barbera per notes in microplots. Deleted place holder no species record used in quadrat species since Decumaria barbara is not on the indicator list

20200211 ces: deleted Amphicarpea bracteata and Mikania scandens B micro shrub records because this species is not woody and should not have been recorded.",NA
"2AC8807F-59EC-4082-886E-828BB1E4FA44","C6DF0C16-4874-4A4E-AB28-C8A7225E6073","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-20 11:36:05,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-02-27 09:03:36,NA,NA,"Microplot, Quad data, Quad spp. Quad seedlings and CWD recorded on paper

20170227 CES - removed CWD multiple cross ID to correct protocol deviation.",NA
"010C72A7-0B11-4AD8-B9F6-FDB4AF3A180E","00A5A081-AB93-41E8-AC7A-B35D678CC32A","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-24 00:00:00,NA,2010-09-24 00:00:00,NA,NA,NA,NA
"34C6CECE-3DAD-4509-BA25-DC64D5F86045","0CC91D68-BA94-457A-92D5-7A2D2861034D","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-26 00:00:00,NA,2010-09-26 00:00:00,NA,NA,NA,NA
"C75CB05E-E175-4ED7-9375-99CA07608B31","11D91CC1-0D12-421D-89EC-85E6929A9109","{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-09-27 00:00:00,NA,2010-09-27 00:00:00,NA,NA,NA,NA
"E719E5E1-A337-4599-B60A-C89DB472E330","7BA9F7C9-AACA-4B8A-AA49-75933727E5F4","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2014-07-30 12:54:13,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2014-07-30 13:06:21,NA,NA,"reset BR, B micro, UR micro, and BL (stakes found but out of the ground and reset to appropriate distances and azimuths)",NA
"021575B2-E0C5-4B14-AC6C-2EF1E4935ED8","B14D84A9-E9B0-4326-A966-B2A57E4FAD46","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2014-07-31 07:50:03,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2020-02-11 17:25:05,NA,NA,"Reset plot center using trees and microplot stakes for orientation. BL CWD slope estimated due to large boulder adjacent to PC. Reset missing UR corner.  Reset BL corner to 19 degrees and 14.1 meters (found at 43 degrees)

20200211 ces: deleted Dioscorea villosa UR micro shrub record because this species is not woody and should not have been recorded.",NA
"F09ED361-AB0F-4C80-A6BF-A84A3B4146A8","EA844A3C-9375-4083-9C93-95AD98FA8FEF","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-05 09:45:06,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-05 09:45:45,NA,NA,"Orientation was originally recorded as the aspect.  Orientation changed to correct direction of 201 degrees on 8/5/14.  Tree locations may need to be redone.",NA
"9C98CAC8-70DE-4A7E-835D-029BE2B61B29","A96049AB-0965-487C-A63A-624B820FC9F4","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-12 08:10:03,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-12 10:36:20,NA,NA,"original GRTS point had plot more than 50% in marsh, so plot center moved 20m north; directly adjacent to marsh, plot is in narrow strip of forest between marsh and loop road",NA
"E5C17892-ADFD-49F0-ADFC-76D89EBEF16E","4AFF9643-1906-4145-B5AE-584576553C5B","{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-08-12 16:54:30,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 15:50:17,NA,NA,"unable to delete blank record in UR microplot; missing",NA
"7C2B290D-EDAC-4945-B57C-C153F3B8870B","EC5EA120-65DC-4492-A4A0-43CF5EE0703D","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 11:10:58,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 11:26:48,NA,NA,"changed orientaion from 275 to 278",NA
"845285B8-0FB9-462B-A12B-1FC4A335CBDF","3F50A77B-A66E-4099-A00D-F3881ABE709D","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-25 08:33:28,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-25 08:56:29,NA,NA,"changed orientation from 240 to 246; UL reset at 201 degrees",NA
"C275DED8-76FB-45A1-B87F-176C0D37A9D6","73F2DE3C-9E33-4BAB-A67D-07B3C7DB9D2E","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-25 11:03:42,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-25 11:23:05,NA,NA,"Reset BR corner 4 degrees an 1m off. 2014 - changed  orietntation to 358 from 360.",NA
"F6CE8BA8-FA6F-4373-8DDC-C1E306684225","666986E0-7B54-4904-AEA6-97EDB258DED2","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-26 08:48:27,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-26 09:02:46,NA,NA,"reset BR and B micro: both are in or near stream bed and likely had been washed out",NA
"9D4AF80A-C36C-48C8-8FF9-52772E6E57DC","31CBE797-0DD1-4DAF-BAC8-655ED3945B57","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-26 10:50:34,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-26 11:00:55,NA,NA,"reset UR from 12.9m to 14.1m; changed orientation from 345 to 343",NA
"9DB49322-DDA4-47FC-BE4E-68BDDB57F82C","5BE93F24-2DAD-4706-8A7F-12CF09644AC4","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-26 15:27:21,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-26 15:29:49,NA,NA,"reset missing UR micro stake",NA
"138B0ED8-B952-460A-A796-5399A4E993FF","654DFA0C-797B-43B3-BEB9-C41FBDDD1DD1","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-02 07:55:24,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-02 08:00:01,NA,NA,"changed orientaion from 350 to 345",NA
"0F7EF9C8-B00E-4F79-B35F-FD40D48CDC4C","B6CCBECE-4981-4630-B843-C333D087C0E8","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-02 10:56:37,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-02 11:01:01,NA,NA,"orientation was changed from 360 to 7.",NA
"99E056D9-C7B8-4442-818B-2EE3B44498AF","AE4CCD4A-5A72-4246-9963-E495D6D45F6F","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-03 09:49:13,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-03 10:08:11,NA,NA,"moved bottom left from 237.3 degrees and 13.5 m distance to 241 degrees and 14.1 m distance.",NA
"7800D19A-0EF3-43CE-9CD7-0E36AF3E728F","50F4FD39-B56A-4D9B-894E-E0F12D3A34F0","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-03 12:55:23,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-03 13:18:36,NA,NA,"changed orientation form 360 to 357; reset missing UR corner, UR micro, and UL micro stakes; reset BL corner from 212 degrees to 222",NA
"6BB81A82-F2E8-467F-B0D8-77D5A524C87F","A5656087-772F-4A14-A7F7-B72565EC50C4","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-08 09:52:41,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-08 12:32:35,NA,NA,"reset missing UR stake (likely crushed under large down log); changed orientation from 15 to 13",NA
"F093B610-77D5-4F93-9D00-87CC9B3E34A8","2C98A75B-D453-4857-9FD1-4F0A7933D7C2","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-16 07:20:13,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-09-16 07:22:38,NA,NA,"2014 - changed orientation to 173 from 169. Reset missing BR stake.",NA
"CC8DB1FC-10E8-4453-B978-A74DB182528B","C6E575CA-264D-4CC9-B108-CCAEF095E152","{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-16 08:45:52,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-09-16 08:52:42,NA,NA,"wont check all green because of two blank micro sapling lines that need to  be deleted",NA
"ECA37368-E534-4BE6-8B0D-EDBCEBEE326E","99E49407-2D39-44B0-A971-7BCD0458B81D","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-07-21 12:42:32,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-07-21 15:56:54,NA,NA,"reset missing UC, UR, UR micro; tree 14508 was entered unintentionally and is not a tree, but we're unable to delete record in field",NA
"AF7DD536-533B-4115-B46F-A48460449D0D","303839AB-64AD-4C11-9F66-23D647139C56","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2014-07-22 08:52:51,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-18 12:02:10,NA,NA,"2014 - reset plot center because center stake was out of the ground. All trees and stakes were within tolerance. Reset UL without rebar, possibly a tree fell on the stake. 

CWD, micros, trees on datasheets. Except for 1st cwd on UP transect.

20191218 ces: Viburnum prunifolium was assessed with percent cover (UR 5-10) but it should have be measured as saplings with DBH. Deleted shrub record. Added as saplings in 2018 visit.",NA
"FA827C9E-C376-43F2-9CDE-F45477CC0335","86EB53F8-9146-4C90-94B8-21BD53C07B37","{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-07-22 14:56:31,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-07-22 15:24:00,NA,NA,"reset missing UC, UR, BR, UR micro, B micro, UL micro (only UL and BL fiberstakes found)",NA
