"Quadrat_Species_Data_ID","Event_ID","TSN","Confidence","qUC_Cover_Class_ID","qUL_Cover_Class_ID","qML_Cover_Class_ID","qBL_Cover_Class_ID","qBC_Cover_Class_ID","qBR_Cover_Class_ID","qMR_Cover_Class_ID","qUR_Cover_Class_ID","qA2_Cover_Class_ID","qA5_Cover_Class_ID","qA8_Cover_Class_ID","qAA_Cover_Class_ID","qB2_Cover_Class_ID","qB5_Cover_Class_ID","qB8_Cover_Class_ID","qBB_Cover_Class_ID","qC2_Cover_Class_ID","qC5_Cover_Class_ID","qC8_Cover_Class_ID","qCC_Cover_Class_ID","qUP3_Cover_Class_ID","qUP7_Cover_Class_ID","qUP11_Cover_Class_ID","qBR3_Cover_Class_ID","qBR7_Cover_Class_ID","qBR11_Cover_Class_ID","qBL3_Cover_Class_ID","qBL7_Cover_Class_ID","qBL11_Cover_Class_ID","Germinant","Collected","TimeStamp","Notes","Created_By","Created_Date","Updated_By","Updated_Date"
"0DC7D9FA-79DD-4A28-BF95-FA679688A69B","B21E7066-9EBC-46C5-AF99-B3A3AEFF854C",43346,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-07-27 11:05:00,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-07-27 11:05:00,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2015-07-27 11:36:18
"0DCA571C-719E-41CC-BB92-09CDCE715423","B54B6593-82AD-4584-BAB2-1603088E17E6",39357,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,4,5,1,1,3,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2013-08-12 09:53:34,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-08-12 09:53:34,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-08-12 10:53:13
"0DCA71E4-9B89-4EE3-83DC-43F741B5D0BE","09AEDF52-7ACA-4C44-A780-87225984BF59",42525,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,0,0,2,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"0DD17F14-5758-4955-9E19-895CBD995660","A15518E4-E7A9-4F42-9B24-02F615520D46",184481,1,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,2,2,1,4,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2011-08-01 17:30:38,"20191206 ces: AA and B5 covers were swapped in 2011. fixed to match datasheet after 100% datasheet check.","{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-01 17:30:38,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-06 14:52:51
"0DE0D911-0ED3-4EBD-A779-179F42DFCA32","8043798A-DC7B-4F2D-A194-A50C5122E7C7",503655,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-07-25 07:53:39,NA,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-25 07:53:39,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-07-25 07:53:53
"0DE6EB83-7E5B-464D-AFDC-7EE000FE2E20","0F5B706C-DADC-452D-B234-D028C3A2BF33",32931,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-24 13:03:42,NA,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-24 13:03:42,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-24 14:06:14
"0DF3FAD0-3833-4519-8B28-0BD46981A442","70FF159E-61D6-4D6E-B595-258158014587",17491,1,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,2,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-08-23 08:58:13,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-23 08:58:13,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-23 09:28:28
"0DF4E41F-F668-4F0C-90BE-A7F5D57482ED","BD655266-C989-4F39-9ED0-DABFD2062A07",32973,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,2,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-09-18 09:58:47,NA,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-09-18 09:58:47,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-09-18 10:02:04
"0DF7AD52-452D-4EB6-A1CA-2A5AE3215E87","85CAD15D-D53F-4858-B998-930866C45EFB",25163,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-08-08 11:13:00,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-08 11:13:00,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-08-08 11:31:18
"0DFAD708-6D42-47E2-86E1-300C2ED75936","EC5EA120-65DC-4492-A4A0-43CF5EE0703D",503655,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-08-19 12:26:29,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 12:26:29,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-19 12:49:19
"0DFAE63B-E798-4D78-8C66-08C7E9C9F5B0","3827D738-BBA3-4E7A-A6E5-6A0249F3A5BB",24854,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-07-17 12:57:17,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-17 12:57:17,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-07-17 14:34:17
"0DFE3F17-307E-4E4A-83FE-D78E38ED0C11","C90C2EAC-670B-41DF-810F-BE4EA7424F19",43342,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-09-13 12:47:32,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-13 12:47:32,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-13 13:09:27
"0E04DF96-E588-4FEB-81F7-963A3B15405D","5043EAAB-2257-49C6-B4A1-EC3DE52C5271",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,2,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2011-09-06 14:04:46,"Some of this may be symhoricarpos orbiculatus (coralberry)","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-06 14:04:46,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-06 14:17:55
"0E087D37-3779-4702-B3B1-F6C5C2DFCA46","5C1A360B-7CB6-40C1-9594-BD79ED7FED7B",28602,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-08-06 13:09:55,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-06 13:09:55,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-08-06 13:53:18
"0E16CEF2-8F70-42B5-9413-1E1D3E077A12","BFD2442A-96FA-4E86-8B4F-C21C60818CB8",23615,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,0,0,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-11-13 16:56:18,"20191113 ces - entered VACCOR and VACSTA data from datasheet. Not entered in 2009, must not have been on tlu_plants indicator list.","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-13 16:56:18,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-11-13 16:58:30
"0E1B8C67-54BB-4637-9D7E-DB3E371F3409","67E5C34C-BAEE-403A-A448-DBC9A7053DC1",17675,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1900-06-27 00:00:00,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"0E1D5034-308E-4BF9-85A8-591145422821","3EB2830E-AF38-4FE7-90A8-B11FBDC1A536",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,1,3,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2013-09-05 09:57:01,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-09-05 09:57:01,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2013-09-05 10:46:00
"0E1E8684-D902-4FD8-920C-86206AAB9EDE","A0D7000E-1D82-4C72-AC0D-98C29D468F72",503829,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2011-08-22 11:41:44,NA,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-22 11:41:44,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-22 11:43:11
"0E2E2FD9-E962-48D1-AD89-22139FA40371","F19E1E59-752A-4724-A3A5-6D314B4DB0D3",184481,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-07-29 07:58:19,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-29 07:58:19,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-29 09:00:24
"0E34D422-486F-4832-985B-70A800EE5CCD","3B3F40C0-B1A1-4309-A31D-5C410E640EC3",40351,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,2,1,0,2,1,2,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2011-10-04 08:06:59,NA,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-10-04 08:06:59,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-10-04 08:07:42
"0E3E9648-1B64-4F33-A0DB-8C34B35EA2E5","A96049AB-0965-487C-A63A-624B820FC9F4",39357,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,3,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-08-12 09:09:10,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-12 09:09:10,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-08-12 09:18:00
"0E443C46-11A8-41EC-B68F-BEEB106D83F8","76CB1B56-EAB8-4106-859B-2D262D46E715",18158,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-09-16 12:24:36,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-09-16 12:24:36,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-16 13:05:54
"0E49DCE6-C148-445D-9B80-1BE62D5E7168","976311B0-7548-468A-93C2-D78D042012EB",28606,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-08-10 08:35:42,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-10 08:35:42,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-10 09:35:36
"0E4A196F-14C2-4599-B073-9540C44997BE","700DD006-7DEB-44B3-A9C9-1F7FA0BB0D92",564826,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,0,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-09-06 15:41:50,NA,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-06 15:41:50,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-06 15:45:50
"0E5105F4-F8CC-4D26-8F48-3104F711DCE9","5043EAAB-2257-49C6-B4A1-EC3DE52C5271",43346,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2011-09-06 14:07:03,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-06 14:07:03,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-06 14:07:19
"0E538833-1008-4A6F-B16B-3A892135D3B1","BA6D976B-1F50-4B9A-A313-76115A177E2B",23659,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,0,0,0,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2018-08-22 08:22:39,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-08-22 08:22:39,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-08-22 08:56:39
"0E5FAA1C-68A8-498E-AC22-A9027778C4A3","1993D8B1-0CA5-402A-B33B-DBB4FFFBDFFA",43346,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,2,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"0E601392-4DF4-4B3F-A8DF-63B7011DA1C6","FDE302C7-0E5D-4658-B163-FE2D298A404B",28602,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-08-15 12:55:58,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-15 12:55:58,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-15 13:24:31
"0E64E05F-063B-4A8D-9B90-76EED5080978","69891E78-B78D-4B2F-AA3A-65CB294F6747",28602,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"0E6870C5-D85D-441B-93C6-FB55E0B7B370","670995F3-12AD-43EB-B9CE-AE6B4F593834",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,0,1,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-08-18 08:27:04,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-18 08:27:04,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-18 09:27:16
"0E690F54-3D48-497D-A41A-45F34D16D306","150F07C0-DC45-44E2-A869-028F415CB1E6",28606,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,0,3,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-08-03 10:41:02,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-03 10:41:02,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-08-03 11:37:36
"0E6A636F-FA7E-46A8-8F5A-7066FCA68EED","76A95A25-F572-4F27-8CDF-113527039917",34309,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,1,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2011-09-27 17:23:56,NA,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-27 17:23:56,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",2011-09-27 17:24:16
"0E7440B6-4F58-4C32-8B3E-C0C65247BF8B","45BB3A74-4476-4DA2-88AF-241C83ED1FDA",43340,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,3,0,2,0,2,0,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-07 07:48:00,"{1E30DBBB-8860-48D4-95EC-A8F90A7ED26B}",2010-10-07 07:48:00
"0E7FB27F-8BC4-4A0F-8654-0F0041677BC2","6F100CAC-00D8-46BE-87C3-254B2F12F3E8",39357,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,1900-06-02 00:00:00,NA,NA,2012-07-05 09:58:56,NA,2012-07-05 09:58:56
"0E81E4E7-39C8-4C95-B67F-626A29B13A55","9733BF81-DC45-4152-A8CB-72F21CB4823C",43342,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-08-08 09:56:14,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-08 09:56:14,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-08 10:09:45
"0E83457A-7383-44C1-972F-9933392E6FA7","D0D0A033-40A5-4347-9ADC-786D3ED3E243",39357,1,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,0,1,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2010-09-20 17:42:30,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-20 17:42:30,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-20 17:44:01
"0E92EB18-5BC5-438C-B7DC-2325E71DF958","D1D5439A-FAAC-41C6-83A5-0BEE8EA0A52C",28821,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-08-12 09:18:43,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 09:18:43,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 10:29:33
"0E97824D-B5F0-4F56-B14F-9772CD6CBA28","E9FC6410-BED9-40F6-B47D-C7395BB39B84",17491,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,0,0,0,2,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-09-10 17:47:55,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-10 17:47:55,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-10 17:48:09
"0E97B2CC-B3A3-432E-9DCB-2188C5F6EE25","B899EB26-F159-4402-9EDD-9D172D69C5C9",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,6,0,1,2,2,5,5,6,3,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-07-25 14:28:29,NA,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-07-25 14:28:29,"{6A5059AB-3541-4DA4-A764-3E55025F539C}",2017-07-25 16:37:05
"0E9EFABC-BF4F-4232-9417-D9087A4A3961","217F72FA-E5FA-4BE8-A89E-32334D251637",18117,1,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,0,5,5,4,2,7,5,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-08-09 12:31:38,NA,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-09 12:31:38,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-08-09 13:24:02
"0E9F10B7-7DFA-479F-BBFE-0FD2C57D9CC7","F175E73E-1B68-451C-9112-D72F3AE01DC8",28602,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2013-09-18 09:27:55,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-09-18 09:27:55,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2013-09-18 09:42:08
"0EAC9D76-ADF1-4C45-9AA1-6E9CDC5FF89F","7A181302-B53F-424F-A011-32F75FF5A816",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,1,3,3,2,2,4,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2012-07-31 10:51:45,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-07-31 10:51:45,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2012-07-31 11:34:37
"0EADA57E-4173-4F1A-A2E3-E14804B6344B","57E1AEC8-8992-453D-977B-6CD06B414394",28728,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2019-09-04 18:01:20,NA,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-04 18:01:20,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-04 18:01:30
"0EB49C47-38B9-442C-B54F-FDD9CFC08410","92504A8F-1A18-4CB4-81A5-F4D34619B969",43342,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-07-27 09:43:19,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-07-27 09:43:19,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-07-27 10:04:32
"0EB6A056-103E-42D4-AC75-478237416AA8","BA23D601-17D1-4A82-A5BE-787C2AAE837E",23615,1,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,3,0,2,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2017-09-05 11:40:21,NA,"{F8CCF7EC-BAE1-4453-8B97-81CF8330333C}",2017-09-05 11:40:21,"{F8CCF7EC-BAE1-4453-8B97-81CF8330333C}",2017-09-05 12:00:59
"0EBD7CBA-1C19-4EC0-A1F8-7C125D324FBF","19006575-5DDD-4DB8-BFF9-53BD4DD4FA4C",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,2,4,0,3,6,0,2,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2010-09-09 16:36:31,"includes gaylusaccia","{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 16:36:31,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2010-09-09 16:38:22
"0EBE382C-6881-4357-9E60-F68A69B19345","5C3AEEB9-9782-43FC-AE60-93BB98B27F2F",28602,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-09-07 11:22:48,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-09-07 11:22:48,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-09-07 11:54:03
"0EC17737-46A4-4C7C-940C-2A5537C49902","BD473950-9DA6-42DC-AE8F-A682303409BB",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,3,6,2,0,0,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-08-07 11:06:06,NA,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-08-07 11:06:06,"{F258BACD-1019-4380-8A75-7DAA42F15754}",2014-08-07 11:06:27
"0EC19502-4350-442F-94C3-A369701DAC98","10B62E06-BFBF-4FF1-A0A4-EB50A91C6706",28606,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-08-12 16:15:11,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 16:15:11,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 16:16:47
"0EDB5B87-5E84-46EC-9351-D907765B0AA5","C72B5A3A-49D7-49EE-866F-32FDB0DF9C1E",28821,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-09-18 12:02:00,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-18 12:02:00,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-18 12:02:11
"0EE05008-833F-40FB-BF82-E2E3B6644F84","5E6E6964-D130-4C86-AAA0-ECFBFECDA2DB",23571,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,5,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2018-09-06 13:27:57,NA,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-09-06 13:27:57,"{464BD871-FCE5-4167-A83A-1DF96985D384}",2018-09-06 14:01:14
"0EE16A5E-B16F-4882-AC23-DCB8D01B26D5","2148C62E-A640-490B-90C0-7161CFD8BFCA",35283,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2016-08-23 08:04:53,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-23 08:04:53,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-23 09:39:28
"0EE4AFF1-39C3-4C94-8017-53BE1AEED8A1","10B62E06-BFBF-4FF1-A0A4-EB50A91C6706",43397,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2015-08-12 16:17:12,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 16:17:12,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-12 16:19:01
"0EE6A7FE-B651-4C90-8AF0-C7D643F78DE2","CEC95015-DE57-48B5-ADBB-1154288C550C",34309,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,2014-09-16 15:20:47,NA,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-16 15:20:47,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}",2014-09-16 15:21:04
