"Event_ID","Stand_Structure_ID","Crown_Closure_ID","Water_Plot","Deer_Browse_Line_ID","Deer_Browse_Line_pre09_ID","Microtopography_ID","Groundstory_Cover_Class_ID","Mid_Understory_Cover_Class_ID","High_Understory_Cover_Class_ID","Lichen_Cover_Class_ID","Non_Vascular_Cover_Class_ID","Forest_Floor_Bare_Soil_Cover_Class_ID","Forest_Floor_Rock_Cover_Class_ID","Forest_Floor_Water_Cover_Class_ID","Forest_Floor_Trampled_Cover_Class_ID","Photographer","Camera_Serial_Number","Photo_Notes","Distance","Angle_up","Angle_down","Tree_1_Number_Codom","Tree_2_Number_Codom","Tree_3_Number_Codom","Tree_1_Number_Inter","Tree_2_Number_Inter","Tree_3_Number_Inter","Height_Tree_1_Codom","Height_Tree_2_Codom","Height_Tree_3_Codom","Height_Tree_1_Inter","Height_Tree_2_Inter","Height_Tree_3_Inter","Stunted_Woodland","Photo_Taken_Plot","Photo_Taken_Microplot","Photo_Taken_ID","Weather","Slope_UC","Slope_BC","Derived_Plot_Slope","Slope_UP","Slope_BR","Slope_BL","Notes","Created_By","Created_Date","Updated_By","Updated_Date"
"3FFFA0C2-6267-4F89-ACFC-296210ADD18F",3,5,4,4,NA,1,4,3,4,1,1,1,1,1,1,"{85BD76BF-62E9-4003-9462-674AC570ABDD}","0007",NA,NA,NA,NA,82,83,101,NA,NA,NA,36.7000007629395,32.4000015258789,37.5999984741211,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",-0.899999976158142,1.89999997615814,1.39999997615814,-0.600000023841858,0.200000002980232,1.10000002384186,"Brought new center stake and cap. Center was established with rebar and a white stake when we arrived, but no tag was found. Microtop present because of temporary stream","{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-03 08:36:34,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-09-03 11:00:09
"403DE12C-1F50-4F8A-9398-8831E6F95C64",3,5,0,3,NA,0,5,4,2,1,1,1,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","2728103134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",0.200000002980232,0.600000023841858,NA,NA,NA,NA,"2015 - Data not collected in Deer exclosures: Tree heights, CWD, CWD slopes. Micro plot data collected for entire plot and recorded in UR micro. UL and B micros are therefore blank. Quads set at 2,3,4 meters. Microplot quads (AA, BB, CC) set at 3m from center.","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-01 11:19:09,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-08 20:01:16
"4065BFA5-EDDA-4E85-B08B-2A59F52E33B5",3,5,0,5,NA,0,5,2,4,1,1,1,1,1,1,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",NA,NA,20.3999996185303,56,-6,1406,11542,1409,NA,NA,NA,37.5999984741211,34,32.4000015258789,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",-4.09999990463257,4.80000019073486,4.44999980926514,-4.80000019073486,-2.70000004768372,0,NA,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-04 14:24:29,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-04 14:32:51
"40A60AD8-8567-4355-A3E2-1122EF29957E",NA,4,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012-06-14 11:52:21,NA,2012-06-14 11:52:21
"40D9F3A9-D54F-4B63-9922-280D1DAF0A88",3,4,0,5,NA,1,2,3,4,1,1,1,1,1,1,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}","0007",NA,NA,NA,NA,700,722,12175,687,NA,NA,29,33.7999992370605,29.8999996185303,27.7000007629395,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",2.09999990463257,-4,3.04999995231628,2.40000009536743,-2.29999995231628,-5.30000019073486,NA,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 13:43:36,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-22 15:22:43
"4127E93D-91D4-4896-9C65-DCD7607D1FFD",3,3,0,4,NA,0,2,2,3,1,2,1,1,1,1,"{774B2387-747E-4420-9020-69A2F8F0D4E9}","6826065211",NA,NA,NA,NA,5015,5023,5033,5032,5019,5027,24.1000003814697,26.7000007629395,30.1000003814697,17.7000007629395,19,20.6000003814697,FALSE,TRUE,TRUE,TRUE,"sun",4.30000019073486,-3.40000009536743,3.85000014305115,5.69999980926514,-4.30000019073486,-0.699999988079071,"Albizia tree just outside of plot","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-14 08:24:01,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-14 11:46:40
"4129DAAF-BF9C-4633-9BC7-2C232C819357",3,2,0,4,NA,0,4,4,4,1,1,1,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","6826065211",NA,NA,NA,NA,5403,5404,5409,5399,NA,NA,17.2000007629395,18.6000003814697,22.3999996185303,15.3999996185303,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",0.400000005960464,-1.60000002384186,1,0.200000002980232,-1.5,-1,"B micro stake under large suspended (and split) CWD. Maybe be hard or impossible to find in 2020. Spraypainted log with green paint above stake, about 1.3m above DBH line and 1.1m above tag. UR mirco not located (probably under a log), reset.","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-24 08:41:36,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-08-24 11:32:04
"41403122-93AC-4DEA-9387-1B2E28B63E0A",3,5,0,5,NA,1,4,4,4,1,1,1,1,1,1,"{7B6C4021-3131-495C-AECC-93D5C21C6923}","6826065211",NA,NA,NA,NA,14419,14412,14410,14405,14418,NA,28.7999992370605,27.5,30.1000003814697,21.2000007629395,22.5,NA,FALSE,TRUE,TRUE,TRUE,"clouds",13.1999998092651,-13,13.1000003814697,15.6999998092651,-8.39999961853027,-9.5,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-20 08:57:13,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2015-08-20 10:03:02
"41A34CD0-5939-4D05-B9C9-F1D68F574233",3,5,0,5,NA,9,4,2,4,1,1,1,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","6826065211",NA,NA,NA,NA,1741,12219,1730,1729,1720,1736,26.8999996185303,28.6000003814697,26.2999992370605,22.6000003814697,19.6000003814697,17.5,FALSE,TRUE,TRUE,TRUE,"clouds",-9.69999980926514,6.40000009536743,8.05000019073486,-8.89999961853027,7.19999980926514,1.79999995231628,"Mirco plots still messed up! Microplots were mixed up in 2007.  Saplings recorded in UL were actually in B, and saplings recorded in UR were actually in UL.","{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-21 08:57:34,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-21 12:19:54
"41B5A4D4-6F2A-4D3C-9B06-63255EFDC985",3,5,0,3,NA,0,6,6,3,1,1,1,1,1,1,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}","2728103134",NA,NA,NA,NA,887,18123,888,926,899,913,25,24.7999992370605,22.5,19.7000007629395,17.5,17.2999992370605,FALSE,TRUE,TRUE,TRUE,"sun",-5.69999980926514,2.20000004768372,3.94999980926514,-6.59999990463257,3.59999990463257,-1.89999997615814,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-09-02 07:58:33,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-09-02 10:38:23
"41D47D04-BF2F-4633-B1DE-56B3F888BFA1",3,5,0,3,NA,1,5,2,2,1,1,1,1,1,1,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}","2728103134",NA,20.9699993133545,56,-3,4807,4809,4803,NA,NA,NA,31.2999992370605,28,32.2000007629395,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",1.79999995231628,-2.5,2.15000009536743,3.20000004768372,-1.39999997615814,-1,"Only UL, B regen, and UR regen stakes presnt in 2012; all other stakes reset by UL.","{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-01 13:52:37,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-08-01 17:21:48
"41E44866-AF00-4C5F-B3EB-A4A425583848",3,5,0,4,NA,0,3,3,4,1,1,2,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","6826065211",NA,NA,NA,NA,8561,8562,8574,8570,8557,NA,27.7000007629395,29.2000007629395,28,21.8999996185303,26.1000003814697,NA,FALSE,TRUE,TRUE,TRUE,"clouds",6.80000019073486,-5.40000009536743,6.10000038146973,7.19999980926514,-8.69999980926514,-2.90000009536743,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-30 09:12:18,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-30 10:59:42
"4223A0D2-214B-4300-B591-593B2979994C",3,4,0,3,NA,1,5,5,4,1,1,1,1,1,1,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}","6826065211",NA,NA,NA,NA,7531,15348,NA,7532,7533,NA,37.2000007629395,34.2999992370605,NA,28.7000007629395,27.2000007629395,NA,FALSE,TRUE,TRUE,TRUE,"clouds",3.40000009536743,-2.79999995231628,3.09999990463257,3,-4,-4.5,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-16 11:02:33,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2013-09-16 14:22:14
"4275A905-BA5A-4154-9C69-C2D9E0F824B9",3,5,0,4,NA,1,3,2,3,1,1,1,3,1,1,"{85BD76BF-62E9-4003-9462-674AC570ABDD}","0007",NA,NA,NA,NA,1333,12000,14973,1316,1317,1326,19.3999996185303,20.3999996185303,19.1000003814697,14.8999996185303,17.1000003814697,16.2000007629395,FALSE,TRUE,TRUE,TRUE,"clouds",1.20000004768372,-7.80000019073486,4.5,-0.100000001490116,12.8000001907349,-24,NA,"{7CF1D8A0-4CB5-44EA-A457-1E82542FD34A}",2019-07-18 08:03:31,"{85BD76BF-62E9-4003-9462-674AC570ABDD}",2019-07-18 12:18:07
"429B720F-1677-482D-AE22-8A1E2ADBF1E8",3,2,0,3,NA,1,6,3,3,1,1,1,1,1,1,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",NA,"20191202 ces: weather incorrectly entered as rain in 2011. Fixed to match datasheet after 100% datasheet check.",17.2900009155273,54,-3,1651,1660,1667,NA,NA,NA,27.7000007629395,22.6000003814697,24.7000007629395,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",-1.60000002384186,1.79999995231628,1.70000004768372,-0.800000011920929,2.40000009536743,-1.70000004768372,NA,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-08 17:13:37,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-02 11:24:44
"4326FB05-C7B0-4A85-900E-540CF2115C89",3,4,0,4,NA,1,4,4,5,1,1,1,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","2728103134",NA,15.039999961853,52,-7,4517,4514,4518,NA,NA,NA,21.7000007629395,21.3999996185303,21.1000003814697,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",4,-4.30000019073486,4.15000009536743,3.90000009536743,-3.09999990463257,-2.70000004768372,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 15:00:28,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 16:47:32
"438421B3-B1F3-497D-8D8C-65F2DBC9C6F2",3,4,0,4,NA,0,2,2,3,1,1,1,1,1,1,"{774B2387-747E-4420-9020-69A2F8F0D4E9}","0005",NA,NA,NA,NA,4340,13353,4334,4338,4335,13354,33.9000015258789,28,27.5,25.6000003814697,20,26.6000003814697,FALSE,TRUE,TRUE,TRUE,"sun",-0.400000005960464,-1.89999997615814,1.14999997615814,-0.200000002980232,-0.899999976158142,-1.20000004768372,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-22 08:13:53,"{774B2387-747E-4420-9020-69A2F8F0D4E9}",2016-08-22 10:31:14
"439BBADB-FAB2-4A20-B22C-024908E9FA83",3,5,0,5,NA,0,7,1,2,1,1,1,1,1,1,"{5A7BD13B-5DD4-4307-8E95-999816FF0DD4}","6826065211",NA,NA,NA,NA,7835,7836,7840,7834,7833,7842,32.0999984741211,32.0999984741211,35.7999992370605,22.5,26.3999996185303,27.3999996185303,FALSE,TRUE,TRUE,TRUE,"sun",2.70000004768372,-3.59999990463257,3.15000009536743,3.90000009536743,-2.40000009536743,-3,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2014-07-23 14:38:43,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2014-07-28 16:43:57
"43A92B3B-DF30-46E3-88A6-4ACE02612816",3,4,3,4,NA,1,4,4,4,1,1,1,1,1,1,"{774B2387-747E-4420-9020-69A2F8F0D4E9}","0005",NA,NA,NA,NA,3961,13220,13222,13221,13224,NA,26.3999996185303,26.8999996185303,25.5,15.6000003814697,22.2999992370605,NA,FALSE,TRUE,TRUE,TRUE,"sun",-0.100000001490116,0.600000023841858,0.350000023841858,-0.800000011920929,-0.5,-1.79999995231628,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-09-06 08:28:04,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-09-06 11:24:24
"43E62B00-BE60-4BE0-841F-C610C9A414BE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}","6826065211",NA,NA,NA,NA,6630,6625,6634,6631,6629,6633,23.1000003814697,17.1000003814697,25.2000007629395,12.8999996185303,15.3000001907349,18.3999996185303,FALSE,TRUE,TRUE,TRUE,"sun",7,-1.89999997615814,4.44999980926514,6.19999980926514,1,-2.20000004768372,"ur rebar offset at 16.1m  and azimuth 13, actual location on large boulder; ul micro reset. 
6625 is shorter than 6633, but it is still co-dom (it's up on a hill and has a lot of canopy space).

UC slope filled in from 2009 value. 20170301 CES

Crown closure, stand structure, Deer Browse Line, Water on Plot, Microtopography, Forest Floor Cover, Vascular Plant Cover, and Disturbance not recorded by crew and are permanently missing. 20170301 CES","{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",2013-07-30 13:38:52,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-03-01 16:57:45
"4485B31F-54FB-4A4E-AC5E-6DD054C87CFE",3,4,0,3,NA,1,5,3,3,1,1,1,1,1,1,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",NA,NA,16.2399997711182,69,-6,1815,1817,1820,NA,NA,NA,37.2000007629395,35,44,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",1.29999995231628,1.29999995231628,1.29999995231628,0.699999988079071,2.70000004768372,0.400000005960464,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-09-09 08:34:10,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2011-09-09 08:38:21
"4491F22C-D824-4C86-969A-3DC46F5ADCB0",3,5,0,5,NA,0,6,2,2,1,1,1,1,1,1,"{0880C00B-EF4A-43FD-9A3A-69C6B18A1D69}",NA,NA,20.3500003814697,67,-3,1305,1307,1308,NA,NA,NA,36.0999984741211,28.7000007629395,49,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",-2.5,1.10000002384186,1.79999995231628,-2,-1.10000002384186,2.59999990463257,NA,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-03 17:18:25,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-08-03 17:29:44
"44954C85-F638-4F99-995A-3B6163E5BA8D",3,1,4,2,NA,1,5,4,3,1,1,3,1,1,1,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",NA,NA,16.7700004577637,57,-5,NA,NA,NA,NA,NA,NA,28.1000003814697,30,27.2999992370605,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",1.29999995231628,3.79999995231628,2.54999995231628,1.10000002384186,3.09999990463257,3.20000004768372,NA,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 17:38:17,"{501A76CE-EBF1-4C9C-84CE-9054EF60994B}",2010-09-26 17:39:31
"44AEB04E-A230-4CA4-9F28-B9CFE2911BC4",3,5,0,4,NA,0,6,5,4,1,1,1,1,1,1,"{F8CCF7EC-BAE1-4453-8B97-81CF8330333C}","0005",NA,NA,NA,NA,5949,5946,NA,15341,5942,NA,32.9000015258789,28.3999996185303,NA,24.1000003814697,24.7999992370605,NA,FALSE,TRUE,TRUE,TRUE,"clouds",5.69999980926514,-7.09999990463257,6.39999961853027,4.5,-1.5,-5.90000009536743,NA,"{F8CCF7EC-BAE1-4453-8B97-81CF8330333C}",2017-08-15 08:13:51,"{F8CCF7EC-BAE1-4453-8B97-81CF8330333C}",2017-08-15 11:01:15
"44B9ED47-CAF5-40B3-92B6-353EE35F88B0",3,5,0,5,NA,1,4,2,3,1,1,1,2,1,1,"{9EFAFE1F-F788-411A-8B74-7396178DC047}","0005",NA,NA,NA,NA,7801,7805,7807,7809,NA,NA,22.7999992370605,24,22.6000003814697,21.1000003814697,NA,NA,FALSE,TRUE,TRUE,TRUE,"clouds",16.3999996185303,-13.1999998092651,14.7999992370605,16,-11.1999998092651,-7,"reset UL stake, found out of the ground.","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2018-07-25 13:02:44,"{9EFAFE1F-F788-411A-8B74-7396178DC047}",2018-07-25 15:38:42
"44D06227-1C7E-4256-BEBA-33FB7187DD92",3,4,1,4,NA,1,5,2,5,1,1,2,1,3,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","6826065211",NA,NA,NA,NA,13503,13507,13522,13517,13514,NA,23,24.1000003814697,23.5,17,19,NA,FALSE,TRUE,TRUE,TRUE,"clouds",0.5,1.79999995231628,1.14999997615814,-0.200000002980232,1.5,-0.400000005960464,"UC under a log. Plot center , UR, UR mirco, B micro, BL, UL micro , not located, reset. Tree tag on plot center 16638. Binoculars very fogged up, hard to see foliage conditions. UC transect we ran to the left of tree 13512.","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-08 08:46:15,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2017-08-08 12:01:47
"44E3C25B-BE68-43E5-B442-C185F94EC6E8",3,4,0,NA,1,0,2,2,3,NA,1,4,4,NA,2,"{57A8E3AD-B181-4806-B6B9-A8E64CFE97CA}",NA,"sony",6.61999988555908,69,-19,NA,NA,NA,NA,NA,NA,19.5380706787109,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,"sun",25,-10.5,17.75,25,-7,-12.5,"vine disturbance threshold 1 --no % class. Directions: Park on Pawlings Farm Rd nera River trail. The plot is on a man made levee.","{AF5CC28A-F872-4883-9555-C106090B22D4}",2010-10-04 15:48:50,"{AF5CC28A-F872-4883-9555-C106090B22D4}",2010-10-04 15:48:50
"457098D3-7B98-4F70-A36B-0B5BF86DC031",3,3,0,4,NA,0,2,3,4,1,1,1,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","2728103134",NA,NA,NA,NA,503,515,NA,NA,NA,NA,24.1000003814697,24.7000007629395,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",2.90000009536743,-5,3.95000004768372,1.89999997615814,-5.30000019073486,-2.29999995231628,"Stand structure may be just past Early Successional.  That is why the two tall trees were called codominant and not dominant.  Stand seems to be starting stem exclusion phase for saplings, but tree recruits are moderate.","{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-05 08:23:27,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-08-05 11:25:58
"45BB3A74-4476-4DA2-88AF-241C83ED1FDA",NA,4,4,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,"tress fallen. Possible perennial stream or vernal pool",NA,2012-06-14 11:52:21,NA,2012-06-14 11:52:21
"45F94CF8-4A22-49EC-99FA-109013AC8E25",3,4,0,1,NA,0,3,4,4,1,1,1,1,1,1,"{85BD76BF-62E9-4003-9462-674AC570ABDD}","0007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",-7.09999990463257,-2.40000009536743,4.75,NA,NA,NA,"No CWD, tree heights due to plot being a deer exclosure. The whole area is treated as one microplot (UL) for this reason as well.","{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-20 11:09:59,"{A27B3D5E-02FF-4045-90AA-D36F564E01DC}",2019-08-20 13:08:11
"45F9AB2C-ED23-4904-99CB-DEDFF9A0BDC7",3,3,0,3,NA,1,2,3,5,1,1,1,1,1,1,"{FAFE6C5C-1246-4540-ACCD-D7F2CE7D1E3B}",NA,NA,16.2999992370605,32,-7,13803,518,517,NA,NA,NA,14.6000003814697,15.1999998092651,12.1999998092651,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",3.59999990463257,-4.80000019073486,4.19999980926514,2.79999995231628,-4.09999990463257,-1.10000002384186,NA,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-06 09:31:23,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",2011-09-06 09:37:33
"4608BF6D-8A0D-4D76-AFBA-68FCE9EA4E5C",3,5,0,5,NA,0,1,1,2,1,1,1,1,NA,1,"{7A3AB1B9-0C48-4BF9-8268-0777C1DD72FF}","0003",NA,14.2700004577637,64,-12,NA,NA,NA,NA,NA,NA,28.3999996185303,28.6000003814697,32.2999992370605,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"clouds",7.69999980926514,-7.90000009536743,7.80000019073486,8.39999961853027,-2.5,7.5,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2012-06-14 11:52:21,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2019-12-19 13:34:38
"4610A81B-515C-4E00-A90A-1E621889165C",3,4,5,2,NA,1,2,3,3,1,1,1,1,1,1,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",NA,NA,26.6100006103516,50,-5,82,101,83,NA,NA,NA,38.5999984741211,32.2000007629395,34,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",-1.70000004768372,1.79999995231628,1.75,-0.699999988079071,0.100000001490116,1.5,"Missing center cap over rebar.","{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-20 16:56:34,"{C00EB408-AAB3-4F31-9E83-10944135BE7F}",2011-09-20 17:01:01
"46F65F7A-4150-47A8-AC3A-E00DE1C27C96",3,5,0,5,NA,1,5,2,3,1,1,1,2,1,1,"{8330C84C-E3CB-45E0-99A3-133519C3A7AD}",NA,NA,20.9400005340576,48,-8,NA,NA,NA,NA,NA,NA,24.3999996185303,23.2000007629395,26.2000007629395,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"clouds",16.3999996185303,13.6000003814697,15,17,-11.1000003814697,-6.90000009536743,"Plot center near fox hole on slope.","{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 13:01:24,"{353252D0-B835-48BC-A821-80E2FA5A55C5}",2010-09-01 13:29:02
"477A60BF-C931-4677-B66E-7900F121A7F2",3,3,0,4,NA,1,5,4,5,1,1,1,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","2728103134",NA,15.0699996948242,52,-5,3816,3822,3821,NA,NA,NA,13.3999996185303,20.6000003814697,17.8999996185303,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"sun",7.40000009536743,-7.40000009536743,7.40000009536743,7.30000019073486,-5.40000009536743,-5.59999990463257,NA,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 08:30:18,"{3AFB956E-C1CB-4CA0-A978-7797985DECF9}",2012-08-29 10:54:51
"47BD514F-5DAD-4A3F-9A10-2EDBB46FF49A",3,4,0,4,NA,0,5,3,2,1,1,1,1,1,1,"{7B6C4021-3131-495C-AECC-93D5C21C6923}","2728103134",NA,NA,NA,NA,3787,3800,13232,13230,3758,NA,20.3999996185303,23.1000003814697,23.2000007629395,15.3999996185303,14.6000003814697,NA,FALSE,TRUE,TRUE,TRUE,"sun",-0.800000011920929,-1.10000002384186,0.950000047683716,-0.600000023841858,-3.09999990463257,1.89999997615814,NA,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-23 14:32:43,"{7B6C4021-3131-495C-AECC-93D5C21C6923}",2016-08-23 15:51:40
"47D88539-98A1-48F5-A855-A3AC6691146C",3,5,0,4,NA,1,6,5,5,1,1,1,1,1,1,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}","6826065211",NA,NA,NA,NA,1234,1232,1233,1246,1254,12214,29.2000007629395,30.3999996185303,28.2999992370605,20.2000007629395,17.8999996185303,17.2999992370605,FALSE,TRUE,TRUE,TRUE,"clouds",-2.5,0.100000001490116,1.29999995231628,-2.59999990463257,-1.10000002384186,0.200000002980232,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2015-07-27 14:03:06,"{1EA8CA40-0411-4E5B-BADF-EE64BE89F3B3}",2015-07-27 17:20:59
"4843CFC4-C18A-41C5-8A55-5C721D1F7D8A",3,5,1,3,NA,1,5,2,4,1,1,1,1,2,1,"{774B2387-747E-4420-9020-69A2F8F0D4E9}","6826065211",NA,NA,NA,NA,5308,5312,5304,5303,5306,NA,39.2999992370605,42.2999992370605,37.7000007629395,27.6000003814697,27.8999996185303,NA,FALSE,TRUE,TRUE,TRUE,"sun",8.5,-6.19999980926514,7.34999990463257,12.6999998092651,-5.09999990463257,-8.10000038146973,NA,"{797D4AA4-8007-47B4-AA42-7C0E644D1031}",2016-09-08 10:51:12,"{34D0B017-3F5F-466C-B8ED-98418E48F39F}",2016-09-08 13:43:21
"48451038-C3AB-45B1-B137-371C5022EE74",3,4,0,4,NA,1,2,2,4,1,1,1,1,1,1,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}","2728103134",NA,23.9099998474121,42,-9,4248,4238,4246,NA,NA,NA,29.2999992370605,30.1000003814697,25.2999992370605,NA,NA,NA,FALSE,TRUE,TRUE,TRUE,"clouds",8.39999961853027,-7.40000009536743,7.89999961853027,9.5,-9.80000019073486,-2.79999995231628,"Reset UC, UR, and UL corner stakes as well as all regen stakes. No fiberglass stake for UL.","{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-05 07:42:26,"{263FEBBD-F5A4-4597-A31D-BD8BC90961D3}",2012-09-05 10:44:16
"48688355-5D32-4BA7-A11B-A188ADC65287",3,5,0,3,NA,0,3,3,4,1,1,1,1,NA,1,"{3AF8B2BF-B6ED-49CA-8402-F6CE08BA8661}",NA,NA,22.0799999237061,58,-9,NA,NA,NA,NA,NA,NA,25,37.7000007629395,38.7999992370605,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,"sun",6.19999980926514,-8.60000038146973,7.40000009536743,6.5,-3.09999990463257,-5.69999980926514,"Quadrant Species: Unknown Herb 1 not entered in database. Cover class: A2 <1%, BB <1%, C5 <1%",NA,2012-06-14 11:52:21,NA,2012-06-14 11:52:21
